law_dong_code,sigungu_code,district,dong,address,lot_no,road_name,building_name,housing_type,transaction_ym,area_m2,floor,built_year,source_file,transaction_type,price
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,2**,강서로,,다가구,2025-11,76.5,0,2015.0,(서울)(251017-251116)단독다가구(매매)_실거래가_20260517222518.csv,매매,1180000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,2**,강서로,,다가구,2025-11,76.5,0,2015.0,(서울)(251017-251116)단독다가구(매매)_실거래가_20260517222518.csv,매매,1180000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1**,양천로,,다가구,2026-03,42.98,0,2026.0,(서울)(260317-260416)단독다가구(매매)_실거래가_20260517222623.csv,매매,2860000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-05,39.6,13,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,640000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-05,39.6,3,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,587500000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448-1,양천로 507,가양강나루현대,아파트,2025-05,59.76,20,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,890000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-05,39.6,7,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,625000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1474,허준로 121,대림경동아파트,아파트,2025-05,131.4,15,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1200000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-05,34.44,5,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,507500000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-05,34.69,13,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,535000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1474,허준로 121,대림경동아파트,아파트,2025-05,131.4,4,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1290000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-05,39.6,13,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,580000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1500,양천로55길 55,강서한강자이,아파트,2025-05,127.1094,5,2013.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1697000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1500,양천로55길 55,강서한강자이,아파트,2025-05,127.1094,5,2013.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1697000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-05,39.6,10,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,585000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-05,49.56,3,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,720000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-05,39.6,2,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,570000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-05,39.6,4,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,595000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-05,39.6,5,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,599990000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-05,34.44,4,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,515000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448-1,양천로 507,가양강나루현대,아파트,2025-05,84.98,1,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,910000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1459,강서로 532,동신대아,아파트,2025-05,101.97,8,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1240000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-05,49.5,9,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,702000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-05,34.44,5,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,500000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-05,39.6,14,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,625000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448-1,양천로 507,가양강나루현대,아파트,2025-05,59.76,11,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,893000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1474,허준로 121,대림경동아파트,아파트,2025-05,131.4,8,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1490000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448,양천로 497,강나루2현대,아파트,2025-05,84.99,11,2001.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,970000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1460,허준로 23,한강타운,아파트,2025-05,84.99,1,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1000000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-05,39.6,3,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,597000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1474,허준로 121,대림경동아파트,아파트,2025-05,131.4,4,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1300000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-05,34.44,10,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,520000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-05,49.56,5,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,740000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,39.6,3,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,420000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,14-3,양천로 489,가양우성,아파트,2025-06,84.87,13,1990.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,995000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-06,39.6,15,1993.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,593000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-06,34.44,11,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,540000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,49.5,11,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,817000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,34.44,12,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,510000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1474,허준로 121,대림경동아파트,아파트,2025-06,131.4,5,1993.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,1310000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,58.65,12,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,890000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-06,39.6,9,1993.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,580000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,39.6,6,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,625000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1500,양천로55길 55,강서한강자이,아파트,2025-06,124.4246,16,2013.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,1680000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1500,양천로55길 55,강서한강자이,아파트,2025-06,84.997,11,2013.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,1460000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1462,허준로 16-9,강서한강월드메르디앙,아파트,2025-06,84.9,10,2006.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,975000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-06,39.6,11,1993.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,590000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,39.6,15,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,660000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1500,양천로55길 55,강서한강자이,아파트,2025-06,84.9903,16,2013.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,1370000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,49.5,5,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,790000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448-1,양천로 507,가양강나루현대,아파트,2025-06,84.98,2,1999.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,945000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448-1,양천로 507,가양강나루현대,아파트,2025-06,84.98,9,1999.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,1040000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,49.5,3,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,800000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-06,49.56,1,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,730000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1474,허준로 121,대림경동아파트,아파트,2025-06,131.4,8,1993.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,1375000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,58.65,2,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,850000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1500,양천로55길 55,강서한강자이,아파트,2025-06,59.9382,5,2013.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,1199000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1460,허준로 23,한강타운,아파트,2025-06,84.99,15,1993.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,1185000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448-1,양천로 507,가양강나루현대,아파트,2025-06,59.76,4,1999.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,900000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,34.44,13,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,529000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,58.65,6,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,850000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-06,49.5,12,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,730000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1459,강서로 532,동신대아,아파트,2025-06,101.97,8,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1250000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1460,허준로 23,한강타운,아파트,2025-06,84.99,3,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1150000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1495,허준로 76,한보구암마을,아파트,2025-06,84.39,14,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,790000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,58.65,9,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,880000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,49.5,14,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,850000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-06,49.56,4,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,745000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-06,34.44,4,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,520000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-06,34.44,5,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,535000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,34.44,3,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,520000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,39.6,4,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,590000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,34.44,14,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,530000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1495,허준로 76,한보구암마을,아파트,2025-06,59.58,5,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,710000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448-9,양천로 521,빛고을우방,아파트,2025-06,84.87,18,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,870000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448,양천로 497,강나루2현대,아파트,2025-06,84.84,3,2001.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,948000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1474,허준로 121,대림경동아파트,아파트,2025-06,131.4,8,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1310000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448-1,양천로 507,가양강나루현대,아파트,2025-06,84.98,20,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1025000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,14-3,양천로 489,가양우성,아파트,2025-06,84.85,11,1990.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,950000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,14-3,양천로 489,가양우성,아파트,2025-06,84.85,11,1990.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,950000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,49.5,13,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,848000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,58.65,15,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,845000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-06,49.56,4,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,735000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-06,49.56,6,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,760000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1495,허준로 76,한보구암마을,아파트,2025-06,59.58,15,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,760000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1495,허준로 76,한보구암마을,아파트,2025-06,59.58,15,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,760000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1496,강서로 490,일신건영휴먼빌,아파트,2025-06,84.95,6,2004.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,980000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,58.65,10,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,840000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-06,49.56,10,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,740000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1495,허준로 76,한보구암마을,아파트,2025-06,59.22,16,1999.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,750000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,39.6,12,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,640000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,58.65,12,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,848000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-06,49.65,3,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,755000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1500,양천로55길 55,강서한강자이,아파트,2025-06,59.9382,6,2013.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1140000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,39.6,15,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,625000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,39.6,15,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,625000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,39.6,12,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,625000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1460,허준로 23,한강타운,아파트,2025-06,84.99,8,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1125000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1460,허준로 23,한강타운,아파트,2025-06,84.99,8,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1125000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-06,34.44,13,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,540000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-06,49.5,15,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,710000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,49.5,7,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,763000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,49.5,9,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,825000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1474,허준로 121,대림경동아파트,아파트,2025-06,131.4,11,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1290000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-06,39.6,13,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,585000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-06,39.6,11,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,638000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1474,허준로 121,대림경동아파트,아파트,2025-06,131.4,14,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,1345000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,34.44,4,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,530000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-06,39.6,14,1993.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,580000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-06,34.44,8,1992.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,539500000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,14-3,양천로 489,가양우성,아파트,2025-06,75.48,4,1990.0,(서울)(250517-250616)아파트(매매)_실거래가_20260517220541.csv,매매,895000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448-1,양천로 507,가양강나루현대,아파트,2025-07,59.76,12,1999.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,930000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1462,허준로 16-9,강서한강월드메르디앙,아파트,2025-07,84.9,10,2006.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,975000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-07,49.5,15,1992.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,795000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-07,34.44,8,1992.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,530000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-07,34.44,14,1992.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,530000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-07,39.6,6,1992.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,607000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-07,49.5,1,1992.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,745000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1460,허준로 23,한강타운,아파트,2025-07,84.99,12,1993.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,1180000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-07,34.69,8,1992.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,517000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1475,허준로 139,강변,아파트,2025-07,34.44,11,1992.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,547000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-07,49.5,15,1993.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,720000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,14-3,양천로 489,가양우성,아파트,2025-07,84.87,6,1990.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,970000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-07,39.6,13,1992.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,600000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,448-1,양천로 507,가양강나루현대,아파트,2025-07,59.76,10,1999.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,915000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-07,34.44,2,1993.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,540000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1490,허준로 234,가양도시개발9-2단지,아파트,2025-07,39.6,12,1993.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,585000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1461,허준로 47,가양2단지(성지),아파트,2025-07,34.44,13,1992.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,540000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1462,허준로 16-9,강서한강월드메르디앙,아파트,2025-07,84.9,14,2006.0,(서울)(250717-250816)아파트(매매)_실거래가_20260517220630.csv,매매,1025000000
1150010400,11500,강서구,가양동,서울특별시 강서구 가양동,1485,허준로 175,가양6단지,아파트,2025-07,49.5,12,1992.0,(서울)(250617-250716)아파트(매매)_실거래가_20260517220612.csv,매매,850000000
