registry_sample_id,source_region,registry_table,address,road_address,legal_dong_code,sigungu_code,building_registry_pk,building_name,dong_name,ho_name,floor,main_use,area_m2,approval_year,violation_status,raw_source_zip,raw_source_file
9498f5a916460286,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714732,힐스테이트 가평 더뉴클래스,101동,1703,17,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
6475698a25c34df1,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714612,힐스테이트 가평 더뉴클래스,105동,401,4,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
e9b01076e5d6eeb6,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714592,힐스테이트 가평 더뉴클래스,104동,1704,17,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
933829bcbd0aaf39,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714728,힐스테이트 가평 더뉴클래스,101동,1602,16,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
c83f455194c75962,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714451,힐스테이트 가평 더뉴클래스,103동,201,2,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
ee59838ea9f4623c,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714503,힐스테이트 가평 더뉴클래스,103동,1501,15,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
3a44ec79f7ebdd2d,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714572,힐스테이트 가평 더뉴클래스,104동,1203,12,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
0566d9bdb8102a8f,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714710,힐스테이트 가평 더뉴클래스,101동,1403,14,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
59058df854084cf4,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714966,힐스테이트 가평 더뉴클래스,102동,101,1,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
f021bbf807a94a12,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714926,힐스테이트 가평 더뉴클래스,102동,1103,11,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
88b92f234b85b6c0,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714462,힐스테이트 가평 더뉴클래스,103동,502,5,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
78f6649d2b336f9d,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714692,힐스테이트 가평 더뉴클래스,101동,901,9,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
601e0391c97af4b3,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714823,힐스테이트 가평 더뉴클래스,107동,1602,16,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
456f71fa282daef9,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714880,힐스테이트 가평 더뉴클래스,107동,1902,19,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
6731e1bd017a6f5e,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714718,힐스테이트 가평 더뉴클래스,101동,1604,16,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
cd315d9578e6dc99,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714733,힐스테이트 가평 더뉴클래스,101동,1804,18,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
61b3f1ea6d9a0dc5,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714766,힐스테이트 가평 더뉴클래스,106동,1001,10,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
af36a2b8afc371df,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714652,힐스테이트 가평 더뉴클래스,101동,102,1,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
395bc972026e01a0,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714787,힐스테이트 가평 더뉴클래스,106동,2102,21,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
454e82d7a9bfdc14,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714957,힐스테이트 가평 더뉴클래스,102동,2003,20,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
45c247b57e778019,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714461,힐스테이트 가평 더뉴클래스,103동,402,4,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
8d8af6bfafda37b3,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714521,힐스테이트 가평 더뉴클래스,103동,2004,20,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
0a4753c2641ce421,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714799,힐스테이트 가평 더뉴클래스,107동,401,4,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
b01b070a69091a1f,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714935,힐스테이트 가평 더뉴클래스,102동,1401,14,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
2295ba29b270ccd7,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714546,힐스테이트 가평 더뉴클래스,104동,504,5,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
c61005ab4711b706,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714798,힐스테이트 가평 더뉴클래스,107동,302,3,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
09aa1a35a7587bff,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714589,힐스테이트 가평 더뉴클래스,104동,1603,16,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
e182d8417399e003,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714484,힐스테이트 가평 더뉴클래스,103동,1004,10,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
d2815eb9d4a9ff92,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714653,힐스테이트 가평 더뉴클래스,101동,101,1,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
22a02e6e848d438a,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714691,힐스테이트 가평 더뉴클래스,101동,904,9,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
47e2193172984de7,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714527,힐스테이트 가평 더뉴클래스,103동,2303,23,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
6671afcf642b0e0c,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714893,힐스테이트 가평 더뉴클래스,102동,301,3,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
6b17624dc585c396,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714888,힐스테이트 가평 더뉴클래스,107동,2301,23,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
7accd926629ed7f6,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714785,힐스테이트 가평 더뉴클래스,106동,2002,20,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
ff32bb663eee9776,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714585,힐스테이트 가평 더뉴클래스,104동,1502,15,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
c5c6c4abfc9f2331,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714501,힐스테이트 가평 더뉴클래스,103동,1402,14,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
1da5ebe566d11e83,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714537,힐스테이트 가평 더뉴클래스,104동,304,3,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
56b9a490d93969db,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714904,힐스테이트 가평 더뉴클래스,102동,601,6,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
5e2ac3d8e2d8e865,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714955,힐스테이트 가평 더뉴클래스,102동,1904,19,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
9ede5c150716b478,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714790,힐스테이트 가평 더뉴클래스,106동,2201,22,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
4b31e0edebe82d66,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714944,힐스테이트 가평 더뉴클래스,102동,1601,16,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
28c41ec584f0f2fc,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714526,힐스테이트 가평 더뉴클래스,103동,2304,23,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
1f96d8a74fc307d9,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714608,힐스테이트 가평 더뉴클래스,105동,202,2,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
fb28062696005459,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714772,힐스테이트 가평 더뉴클래스,106동,1301,13,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
cb608fc9f6d41686,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714821,힐스테이트 가평 더뉴클래스,107동,1501,15,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
a1f73cf028584947,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714717,힐스테이트 가평 더뉴클래스,101동,1504,15,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
0fde0f38cd953e72,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714658,힐스테이트 가평 더뉴클래스,101동,303,3,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
33a1fcd60ed64ab5,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714456,힐스테이트 가평 더뉴클래스,103동,302,3,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
0022a6ce7ab8b9fc,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714811,힐스테이트 가평 더뉴클래스,107동,1002,10,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
562c23d238b48592,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714649,힐스테이트 가평 더뉴클래스,105동,2301,23,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
fce0725e505a3787,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714654,힐스테이트 가평 더뉴클래스,101동,201,2,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
90a9ac77be7cbdfb,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714886,힐스테이트 가평 더뉴클래스,107동,2202,22,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
53809b7725f3a7da,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714775,힐스테이트 가평 더뉴클래스,106동,1501,15,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
1d8abea36dddb3e6,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714750,힐스테이트 가평 더뉴클래스,106동,202,2,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
3f79f99adae0ef64,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714454,힐스테이트 가평 더뉴클래스,103동,303,3,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
6358728c6e35e6e0,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714611,힐스테이트 가평 더뉴클래스,105동,402,4,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
e4eeaa29a59900f3,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714909,힐스테이트 가평 더뉴클래스,102동,704,7,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
b335f91880adb2e3,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714769,힐스테이트 가평 더뉴클래스,106동,1202,12,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
ebb87ba89b39a357,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714681,힐스테이트 가평 더뉴클래스,101동,602,6,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
571218582250a5c7,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714574,힐스테이트 가평 더뉴클래스,104동,1204,12,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
e6a7b3fd4a67f7cf,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714655,힐스테이트 가평 더뉴클래스,101동,203,2,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
877c7a6b6b6bb073,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714912,힐스테이트 가평 더뉴클래스,102동,802,8,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
bbf377623f303c02,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714929,힐스테이트 가평 더뉴클래스,102동,1202,12,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
32fafa19e4e4db92,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714524,힐스테이트 가평 더뉴클래스,103동,2204,22,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
fe39b216d82293b4,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714523,힐스테이트 가평 더뉴클래스,103동,2104,21,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
b783a141d420152f,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714746,힐스테이트 가평 더뉴클래스,101동,2304,23,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
147f6a3876bc2187,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714479,힐스테이트 가평 더뉴클래스,103동,904,9,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
a76e87936ec8c7b1,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714778,힐스테이트 가평 더뉴클래스,106동,1601,16,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
0823575960d9f9dd,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714622,힐스테이트 가평 더뉴클래스,105동,902,9,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
4b6951c94e15096f,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714468,힐스테이트 가평 더뉴클래스,103동,601,6,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
8e04dce7d0bda635,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714965,힐스테이트 가평 더뉴클래스,102동,102,1,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
17aad9240b8fafde,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714748,힐스테이트 가평 더뉴클래스,106동,102,1,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
30ea1eb2e5235b1d,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714506,힐스테이트 가평 더뉴클래스,103동,1602,16,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
7fb27a99acc13c65,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714576,힐스테이트 가평 더뉴클래스,104동,1303,13,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
b2c8e86183f5880a,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714930,힐스테이트 가평 더뉴클래스,102동,1204,12,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
9bbc751b7691708e,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714914,힐스테이트 가평 더뉴클래스,102동,803,8,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
12c6ff87ac93eab0,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714536,힐스테이트 가평 더뉴클래스,104동,301,3,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
ff4064e63a8ade78,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714948,힐스테이트 가평 더뉴클래스,102동,1702,17,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
c07d0e88ccfabada,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714547,힐스테이트 가평 더뉴클래스,104동,604,6,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
9c587fc3a7612c9d,경기,unit,경기도 가평군 가평읍 읍내리 214번지,경기도 가평군 가평제방길 233 (가평읍 읍내리),25021,41820,1000000000000002714757,힐스테이트 가평 더뉴클래스,106동,602,6,,0.0,2023,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(가평군)09. 전유부_20260517051531.csv
cdd7a529fe025c1e,경기,unit,경기도 고양시 덕양구 주교동 38-13번지,경기도 고양시 덕양구 원당로 112 (주교동),10100,41281,11041100458215,고양 엘림프라자,,303,3,,0.0,2022,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(고양시 덕양구)09. 전유부_20260517051649.csv
999904664a8b83f1,경기,unit,경기도 고양시 덕양구 주교동 38-13번지,경기도 고양시 덕양구 원당로 112 (주교동),10100,41281,11041100458193,고양 엘림프라자,,104,1,,0.0,2022,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(고양시 덕양구)09. 전유부_20260517051649.csv
1c64de68f97b0a0e,경기,unit,경기도 고양시 덕양구 주교동 38-13번지,경기도 고양시 덕양구 원당로 112 (주교동),10100,41281,11041100458198,고양 엘림프라자,,113,1,,0.0,2022,unknown,(경기)국토교통부_건축물대장_전유부.zip,(경기)(고양시 덕양구)09. 전유부_20260517051649.csv
